	000000,000000,000000,000000,000000,002004,002003,010000,010004,010000,010000,010001,011006,012000,012001,012000,012000,010007,010007,011006,012004,012004,012004,016003,012004,012004,012004,012004,012000,012000,026001,026001,012000,010007,016003,010000,012004,012004,012004,003000,012000,012001,012000,012000,016007,011006,011006,000001,003005,001003,010007,010006,010006,011004,010006,000001,003005,001003,012000,012000,012000,001014,002003,012000,002001,002005,002004,002002,002005,003004,000003,018007,011000,010000,015000,013002,014003,001002,010001,011000,010001,010001,010004,010000,011004,011004,025000,012000,012000,012000,012000,012000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,001003,012004,012004,012004,010000,010001,010006,012000,012001,012000,012000,010007,010007,010006,010004,012004,012004,012004,018003,012004,012004,012004,012004,011004,012000,010001,012000,012000,010006,018003,010007,012004,012004,012004,012000,012000,012001,012000,011006,018007,010006,011006,002001,008004,002003,010006,010004,010007,010006,010000,002001,002005,001003,012000,012001,012000,003000,025000,012000,012000,001001,001003,011004,001001,000000,001003,018004,013007,016006,010001,021000,017002,010005,010000,010004,010000,010004,010000,011004,011004,010004,010007,010007,012000,012000,012000,012000,012000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,001003,012004,012004,012004,010000,011006,010006,012000,012000,012000,010007,010006,010004,010007,010007,012004,012004,012004,014003,012004,012004,012004,012004,010004,010001,011004,011004,011004,010000,014003,010000,010006,010004,011006,012000,012001,012000,011006,011006,018007,010006,011007,011006,018003,010006,010006,010004,011000,010004,011000,010000,002001,001008,000002,000002,000002,000003,012000,001002,012000,001001,001003,010004,001001,000000,003004,000002,000003,016007,010000,010000,015000,013003,013003,013002,010005,010000,011000,010000,000001,000002,000003,011004,012000,012000,012001,012001,012001,012000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,008005,013003,017003,017003,007012,015003,012000,012001,012000,012000,010006,010006,010006,010006,010007,012004,012004,012004,008012,012004,012004,012004,012004,010001,000001,000003,010000,010006,000001,009004,000003,010004,011006,012000,012001,012000,011006,010007,011006,018007,011006,010006,010006,016003,010000,010004,010000,010000,010000,010001,010005,010001,002001,002002,008004,002002,002003,011004,011001,012000,001001,003004,000002,003005,006004,006002,006002,002003,014007,012004,012004,012004,012004,012004,015000,013003,013003,015003,017003,009005,000000,001003,011004,010005,012000,012000,012000,012001,012001,012000,002001,002002,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,001003,010000,010006,010001,010006,025000,012001,012000,012000,012000,010006,011004,010004,010006,010006,010007,010004,010000,021000,017003,015003,015003,015003,007012,009005,003004,002010,003002,003011,002005,003004,000003,012000,012000,012001,012000,011007,011006,010006,016007,010006,010006,010006,014003,010001,011004,011000,010005,010005,010000,010000,010001,012000,012000,016003,012000,012000,012000,012000,000001,003005,000000,000000,006004,006003,023005,023001,010004,014007,012004,012004,012004,012004,012004,010004,011000,010005,010000,000001,003005,000000,001003,010005,011004,012000,012000,012000,012000,012000,012001,012001,012000,002001,002002,002002,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,001003,010006,010000,010001,011006,011006,012000,012000,012000,012000,012000,012000,012000,010004,010007,010006,010004,010006,011000,010001,010000,010004,022000,023005,005001,002004,002003,012000,012000,001001,000000,001003,012000,012001,012001,010006,010006,010006,010006,018007,010006,010006,010001,014003,010000,010001,010001,010000,010005,000001,000003,010000,012000,000001,001004,000003,012000,000001,000002,003005,000000,000000,006004,006003,023005,023001,010000,010004,021006,012004,012004,012004,012004,012004,010001,011000,010000,010004,001001,000000,000000,003004,000003,010004,010007,010007,012000,012000,012000,012001,012001,012001,012001,012001,012001,002001,002002,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,001003,010000,011006,011006,012000,012000,012000,012000,012000,012000,012000,012000,012000,012000,001002,025003,010006,010000,010006,010007,010004,010001,023005,004001,007005,001003,012000,025001,012000,001001,000000,001003,012000,012001,012000,011007,011004,011004,010006,018007,010006,010000,019000,018001,013003,015003,017003,013003,017003,009005,003004,002010,003002,002009,000000,008005,017003,009005,000000,000000,006004,006002,006003,023005,023001,016004,017007,017007,021006,012004,012004,012004,012004,012004,010004,011000,011000,003001,002009,000000,000000,002004,002003,011004,011006,011004,010007,011006,012000,012000,012000,012001,012001,012001,012000,012000,012000,002001,002005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,000000,003004,000003,010000,011006,012000,012000,012000,010007,011006,011004,010001,012000,012000,012000,012000,012000,010007,010004,010006,010006,010000,022000,023005,005001,000000,003004,000003,011006,012000,001001,000000,001003,012000,012001,012000,011004,010004,011004,010001,016007,010006,010000,014003,010005,010001,010001,010000,011000,010001,002001,002002,001013,010005,002001,002002,002003,012000,002001,002002,002005,007004,004003,023005,023001,010000,014007,016000,017003,013002,010004,016000,013003,013003,017003,013002,010004,010005,010000,002001,008004,002005,001003,010004,011007,010004,011004,011006,011004,012000,012000,012000,012001,012000,012000,012000,012000,012000,012000,002001,002002,006002,006002,006005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,002004,002002,001013,010000,012000,012000,012000,010007,010004,010004,010006,010006,012000,012000,012000,012000,012000,010004,010007,010001,010001,010001,023005,004001,007005,002004,002005,003004,001007,000002,000008,000007,002003,012000,012000,011007,011004,016004,015007,017007,021005,015007,013007,008012,013007,013007,013006,010004,011000,010001,010000,010000,003000,010005,010005,010005,012000,012001,012000,012000,001001,000000,008005,013003,013003,013002,016007,014003,001002,015000,017003,021002,012004,012004,012004,014003,010004,016000,017003,017003,018002,002001,001008,000003,011004,011007,010004,011007,010007,012000,012000,012000,012001,012000,012000,011003,023005,010003,012000,012000,012000,023005,023005,006001,006005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,001003,010000,002000,010000,012000,012000,010007,011006,010006,011004,000001,000003,025000,012000,010006,012000,011006,010006,010000,011000,010004,022000,023005,005001,002004,002003,002001,002005,000000,000000,001003,026000,010004,012000,016003,011004,011004,016007,011004,010001,001000,010000,010005,014003,010004,022005,021004,017007,017007,019006,010005,010000,010000,011004,011007,012001,012001,012000,012000,010000,002001,008004,002003,010000,010005,015000,007012,021002,010000,010004,012004,012004,012004,012004,012004,015000,017003,017002,011000,010005,010000,011007,002001,003010,003002,003003,011007,010007,012000,012000,012000,012000,012000,012000,012000,023005,023005,023005,010003,023005,023005,011003,023005,023005,006001,006002,006005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
	000000,000000,000000,000000,001003,010000,002000,010000,012000,012000,011006,010004,010007,000001,003005,001003,011006,010004,010006,011004,010007,010006,010001,010007,023004,023005,004001,007005,001003,010004,011004,002001,002002,002002,002003,015004,017007,015007,008012,015007,017007,018006,010001,010001,002014,000003,010000,014003,022000,005000,022001,010001,011004,014007,010001,010001,010005,011007,011004,012000,012001,012000,011007,016004,017007,008012,017007,015007,013007,026000,026000,026000,010004,010000,012004,012004,012004,012004,012004,010000,010005,016003,010000,025000,012000,011007,011007,011007,011007,011007,011007,010007,012000,012000,012001,012001,012000,012000,023005,010003,023005,023005,011003,023005,023005,023005,023005,023005,023005,011003,006001,006005,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
